detected,cx_px,cy_px,cx_norm,cy_norm,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,frame,timestamp,tip_x,tip_y
True,196.07,127.09,0.328985,0.378234,159.18,90.95,232.97,163.22,0.6759,94,3.1365,196.0,90.0
True,204.61,134.32,0.343313,0.399774,177.63,106.73,231.6,161.92,0.6358,95,3.1698,204.0,106.0
True,205.86,135.82,0.345403,0.404231,180.04,109.48,231.68,162.16,0.6792,96,3.2032,205.0,109.0
True,205.28,135.35,0.344428,0.402832,179.41,109.12,231.15,161.59,0.6692,97,3.2366,205.0,109.0
True,196.31,127.6,0.329371,0.379763,159.04,90.68,233.57,164.52,0.6401,98,3.2699,196.0,90.0
True,205.91,136.04,0.345489,0.404875,178.78,108.76,233.05,163.32,0.414,99,3.3033,205.0,108.0
True,195.12,126.23,0.327383,0.375676,156.84,87.51,233.4,164.95,0.6569,100,3.3367,195.0,87.0
True,194.56,127.37,0.32645,0.379063,155.22,90.87,233.91,163.86,0.6573,101,3.37,194.0,90.0
True,195.65,127.7,0.328276,0.380072,157.01,92.09,234.3,163.31,0.5213,102,3.4034,195.0,92.0
True,196.24,127.91,0.329263,0.380696,158.09,92.4,234.39,163.43,0.4909,103,3.4368,196.0,92.0
True,192.57,126.56,0.323098,0.376681,153.25,88.4,231.88,164.73,0.7194,104,3.4701,192.0,88.0
True,178.08,110.13,0.298792,0.32776,124.1,52.59,232.06,167.67,0.5787,105,3.5035,178.0,52.0
True,204.16,134.3,0.342545,0.399692,176.15,105.66,232.17,162.94,0.4923,106,3.5369,204.0,105.0
True,195.43,127.66,0.327906,0.379943,156.27,91.2,234.6,164.12,0.6766,107,3.5702,195.0,91.0
True,196.44,128.52,0.329592,0.382501,157.89,92.56,234.98,164.48,0.5257,108,3.6036,196.0,92.0
True,205.15,135.16,0.344215,0.402264,179.75,108.29,230.56,162.03,0.5242,109,3.637,205.0,108.0
True,194.74,127.51,0.326741,0.379486,156.23,92.42,233.25,162.59,0.6295,110,3.6703,194.0,92.0
True,183.88,110.63,0.308532,0.329247,134.28,54.27,233.49,166.98,0.6485,111,3.7037,183.0,54.0
True,183.99,111.52,0.308703,0.331891,132.36,56.15,235.61,166.88,0.6189,112,3.7371,183.0,56.0
True,195.09,127.1,0.327336,0.378264,157.45,91.09,232.73,163.11,0.7319,113,3.7704,195.0,91.0
True,196.03,127.93,0.328902,0.380758,158.59,92.97,233.47,162.9,0.5956,114,3.8038,196.0,92.0
True,196.59,128.55,0.329853,0.38259,158.4,92.8,234.79,164.3,0.5351,115,3.8372,196.0,92.0
True,197.86,130.88,0.331985,0.389524,164.53,97.96,231.2,163.81,0.5316,116,3.8705,197.0,97.0
True,193.08,126.64,0.323953,0.376914,155.64,88.83,230.51,164.46,0.7602,117,3.9039,193.0,88.0
True,183.65,111.13,0.308135,0.330732,134.19,55.43,233.11,166.83,0.7505,118,3.9373,183.0,55.0
True,195.87,127.05,0.328645,0.378113,158.96,90.28,232.78,163.81,0.6486,119,3.9706,195.0,90.0
True,195.06,127.21,0.327278,0.378589,157.68,91.8,232.44,162.61,0.7235,120,4.004,195.0,91.0
True,196.42,128.58,0.329563,0.382673,157.88,92.37,234.96,164.78,0.5939,121,4.0374,196.0,92.0
True,195.68,128.24,0.328325,0.381668,157.65,92.36,233.71,164.12,0.6241,122,4.0707,195.0,92.0
True,193.27,126.9,0.324285,0.377667,155.77,90.18,230.77,163.61,0.76,123,4.1041,193.0,90.0
True,186.27,115.32,0.312539,0.343207,140.76,63.11,231.79,167.53,0.8025,124,4.1375,186.0,63.0
True,187.01,119.07,0.313777,0.354366,145.43,72.02,228.59,166.12,0.7856,125,4.1708,187.0,72.0
True,195.24,127.35,0.327576,0.379014,158.51,91.13,231.96,163.57,0.746,126,4.2042,195.0,91.0
True,197.51,128.18,0.331385,0.381482,160.24,93.09,234.77,163.27,0.5993,127,4.2376,197.0,93.0
True,204.05,132.45,0.342372,0.394194,176.42,102.65,231.69,162.25,0.5884,128,4.2709,204.0,102.0
True,196.19,127.78,0.329183,0.380298,158.85,91.99,233.54,163.57,0.7078,129,4.3043,196.0,91.0
True,191.23,116.01,0.320863,0.345265,147.47,64.15,235.0,167.87,0.7914,130,4.3377,191.0,64.0
True,190.06,117.06,0.318901,0.348404,147.55,68.62,232.58,165.51,0.8126,131,4.371,190.0,68.0
True,196.49,126.94,0.329687,0.377792,160.41,90.57,232.57,163.3,0.7693,132,4.4044,196.0,90.0
True,202.35,129.64,0.339512,0.385841,171.34,97.4,233.36,161.89,0.6601,133,4.4378,202.0,97.0
True,203.08,131.06,0.340743,0.390053,174.19,100.64,231.98,161.47,0.6406,134,4.4711,203.0,100.0
True,197.59,127.96,0.331526,0.380827,161.63,92.33,233.55,163.59,0.7289,135,4.5045,197.0,92.0
True,190.25,115.54,0.319219,0.343867,146.44,64.17,234.07,166.91,0.7619,136,4.5379,190.0,64.0
True,187.35,114.82,0.314343,0.341715,140.13,63.02,234.56,166.62,0.8552,137,4.5712,187.0,63.0
True,197.1,126.87,0.330698,0.377599,161.52,90.67,232.67,163.07,0.7807,138,4.6046,197.0,90.0
True,197.54,127.25,0.331439,0.378725,162.64,92.71,232.43,161.79,0.7456,139,4.638,197.0,92.0
True,202.38,130.63,0.339565,0.388788,171.87,98.48,232.89,162.78,0.6591,140,4.6713,202.0,98.0
True,200.93,128.69,0.337136,0.383005,168.99,94.66,232.87,162.72,0.6872,141,4.7047,200.0,94.0
True,194.01,125.17,0.325513,0.372528,157.88,84.29,230.14,166.05,0.7356,142,4.7381,194.0,84.0
True,185.08,115.92,0.310531,0.345011,136.35,64.04,233.8,167.81,0.796,143,4.7714,185.0,64.0
True,197.26,127.04,0.330965,0.378091,163.9,90.58,230.61,163.5,0.7583,144,4.8048,197.0,90.0
True,199.94,127.38,0.335463,0.379098,167.1,92.0,232.77,162.76,0.7185,145,4.8382,199.0,92.0
True,201.33,129.13,0.337807,0.384301,169.95,95.81,232.71,162.44,0.6772,146,4.8715,201.0,95.0
True,200.79,128.96,0.336895,0.383802,168.69,95.09,232.89,162.83,0.6845,147,4.9049,200.0,95.0
True,195.5,127.55,0.328015,0.379602,161.13,90.05,229.86,165.05,0.7813,148,4.9383,195.0,90.0
True,188.21,116.32,0.315785,0.346204,146.28,66.78,230.14,165.87,0.8366,149,4.9716,188.0,66.0
True,198.23,126.94,0.332595,0.377807,165.01,90.94,231.45,162.94,0.7428,150,5.005,198.0,90.0
True,198.24,127.18,0.332618,0.378502,164.94,92.5,231.55,161.86,0.7359,151,5.0384,198.0,92.0
True,199.38,127.74,0.334531,0.380175,165.88,92.84,232.88,162.64,0.708,152,5.0717,199.0,92.0
True,199.21,127.81,0.334243,0.38039,165.73,92.89,232.69,162.73,0.7131,153,5.1051,199.0,92.0
True,197.87,126.65,0.331994,0.376931,164.46,90.88,231.28,162.41,0.7674,154,5.1385,197.0,90.0
True,190.26,117.47,0.319236,0.34961,149.29,69.36,231.24,165.58,0.8399,155,5.1718,190.0,69.0
True,198.15,126.97,0.332474,0.377886,165.34,90.96,230.96,162.98,0.7201,156,5.2052,198.0,90.0
True,199.72,127.28,0.335103,0.378806,167.47,93.4,231.97,161.16,0.7821,157,5.2386,199.0,93.0
True,200.54,128.34,0.336479,0.381956,168.39,95.23,232.69,161.44,0.75,158,5.2719,200.0,95.0
True,200.52,128.55,0.336436,0.382595,168.05,95.33,232.98,161.77,0.7371,159,5.3053,200.0,95.0
True,200.73,128.0,0.336796,0.380947,167.95,93.92,233.51,162.08,0.7788,160,5.3387,200.0,93.0
True,190.74,119.01,0.320041,0.354206,151.67,71.7,229.82,166.32,0.7958,161,5.372,190.0,71.0
True,194.42,123.76,0.326214,0.368319,157.19,83.77,231.66,163.74,0.7249,162,5.4054,194.0,83.0
True,200.87,128.21,0.337033,0.381583,168.76,94.7,232.98,161.73,0.7938,163,5.4388,200.0,94.0
True,201.4,128.92,0.337916,0.383682,169.84,96.5,232.95,161.34,0.7787,164,5.4721,201.0,96.0
True,201.36,129.75,0.337857,0.386159,170.4,97.78,232.33,161.72,0.762,165,5.5055,201.0,97.0
True,201.03,128.34,0.337293,0.381964,168.67,94.75,233.39,161.93,0.795,166,5.5389,201.0,94.0
True,191.31,119.1,0.320994,0.354464,153.34,71.61,229.28,166.59,0.8022,167,5.5722,191.0,71.0
True,192.11,118.88,0.322331,0.353812,155.24,72.76,228.98,165.01,0.7821,168,5.6056,192.0,72.0
True,201.8,128.39,0.338592,0.382121,169.71,94.76,233.89,162.03,0.7962,169,5.639,201.0,94.0
True,201.65,128.99,0.338336,0.383912,170.74,96.51,232.56,161.48,0.776,170,5.6723,201.0,96.0
True,202.04,129.33,0.338985,0.384899,171.35,97.16,232.72,161.49,0.7559,171,5.7057,202.0,97.0
True,201.66,129.32,0.338355,0.384885,170.87,96.84,232.44,161.8,0.7687,172,5.7391,201.0,96.0
