detected,cx_px,cy_px,cx_norm,cy_norm,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,frame,timestamp,tip_x,tip_y
True,871.68,686.51,0.453999,0.635661,769.73,458.58,973.62,914.45,0.6621,129,5.16,871,458
True,863.94,684.69,0.449971,0.633971,767.19,454.42,960.7,914.96,0.6942,130,5.2,863,454
True,863.3,698.4,0.449636,0.646666,767.63,478.41,958.98,918.39,0.6462,131,5.24,863,478
True,853.85,699.9,0.444714,0.648055,750.01,479.65,957.69,920.15,0.696,132,5.28,853,479
True,846.61,707.01,0.440944,0.654641,748.11,489.92,945.12,924.1,0.7122,133,5.32,846,489
True,842.39,703.88,0.438744,0.651741,741.14,485.2,943.64,922.56,0.7003,134,5.36,842,485
True,842.51,706.3,0.438807,0.653981,745.97,489.95,939.05,922.65,0.6512,135,5.4,842,489
True,838.94,706.31,0.43695,0.653993,741.34,489.64,936.55,922.99,0.7067,136,5.44,838,489
True,836.54,704.99,0.4357,0.652771,741.67,489.77,931.42,920.22,0.7571,137,5.48,836,489
True,835.01,705.5,0.434904,0.653244,739.47,488.25,930.56,922.76,0.7435,138,5.52,835,488
True,837.24,706.21,0.436063,0.6539,740.65,489.35,933.83,923.08,0.735,139,5.56,837,489
True,839.04,704.35,0.437,0.652174,742.46,488.55,935.62,920.14,0.7354,140,5.6,839,488
True,841.15,700.52,0.438098,0.648632,741.03,480.75,941.27,920.3,0.7396,141,5.64,841,480
True,848.11,700.87,0.441723,0.648953,746.6,481.45,949.62,920.29,0.7283,142,5.68,848,481
True,859.91,687.29,0.447869,0.636384,755.05,453.67,964.77,920.92,0.6913,143,5.72,859,453
True,862.24,695.28,0.449086,0.64378,763.22,472.05,961.27,918.52,0.7386,144,5.76,862,472
True,867.54,684.15,0.451843,0.633469,762.86,451.46,972.22,916.84,0.7122,145,5.8,867,451
True,880.86,697.32,0.458781,0.645668,775.13,473.75,986.59,920.89,0.6524,146,5.84,880,473
True,887.4,700.24,0.462188,0.648369,782.8,479.47,992.0,921.01,0.7374,147,5.88,887,479
True,889.75,693.04,0.46341,0.641701,782.68,464.08,996.82,921.99,0.6832,148,5.92,889,464
True,886.07,696.72,0.461497,0.645107,781.73,473.18,990.41,920.25,0.7581,149,5.96,886,473
True,890.56,700.76,0.463833,0.648852,774.88,483.33,1006.24,918.19,0.71,150,6.0,890,483
True,904.13,700.17,0.470899,0.648308,788.27,481.46,1019.98,918.88,0.59,151,6.04,904,481
True,910.56,691.79,0.474247,0.640549,810.67,469.98,1010.44,913.6,0.6488,152,6.08,910,469
True,925.12,696.74,0.481836,0.645126,823.85,481.42,1026.4,912.05,0.5742,153,6.12,925,481
True,910.95,688.97,0.474451,0.637933,786.91,465.54,1034.99,912.4,0.6663,154,6.16,910,465
True,936.12,686.47,0.487564,0.635623,834.52,460.4,1037.73,912.55,0.6667,155,6.2,936,460
True,934.27,691.33,0.486597,0.640124,845.63,493.35,1022.9,889.32,0.5083,156,6.24,934,493
True,935.27,703.24,0.487118,0.65115,834.87,491.01,1035.66,915.47,0.6074,157,6.28,935,491
True,936.45,700.45,0.487735,0.648565,833.85,481.49,1039.06,919.41,0.6579,158,6.32,936,481
True,876.92,704.79,0.456728,0.652579,710.41,495.71,1043.42,913.86,0.6359,159,6.36,876,495
True,927.92,707.71,0.483293,0.655285,827.78,498.42,1028.06,916.99,0.6535,160,6.4,927,498
