detected,cx_px,cy_px,cx_norm,cy_norm,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,frame,timestamp,tip_x,tip_y
True,114.32,102.28,0.193108,0.304391,63.46,48.58,165.18,155.97,0.9063,152,5.0717,114.0,48.0
True,114.56,102.17,0.193513,0.304066,63.59,48.15,165.53,156.19,0.9055,153,5.1051,114.0,48.0
True,113.97,102.3,0.192519,0.304464,62.65,48.26,165.29,156.34,0.9102,154,5.1385,113.0,48.0
True,111.51,102.4,0.188356,0.304771,60.28,48.74,162.73,156.07,0.9157,155,5.1718,111.0,48.0
True,108.72,101.48,0.183646,0.30203,59.28,47.02,158.16,155.95,0.9263,156,5.2052,108.0,47.0
True,102.58,101.41,0.173282,0.301802,55.47,47.7,149.7,155.12,0.9096,157,5.2386,102.0,47.0
True,97.79,101.93,0.16518,0.303376,53.81,48.88,141.76,154.99,0.906,158,5.2719,97.0,48.0
True,95.95,101.92,0.16207,0.303344,53.0,48.97,138.89,154.88,0.9016,159,5.3053,95.0,48.0
True,97.13,101.95,0.164073,0.303424,56.63,49.59,137.63,154.31,0.8733,160,5.3387,97.0,49.0
True,95.85,101.65,0.16191,0.302532,54.83,48.92,136.87,154.38,0.8837,161,5.372,95.0,48.0
True,93.76,101.43,0.15837,0.301887,51.89,48.31,135.62,154.56,0.8882,162,5.4054,93.0,48.0
True,92.27,101.06,0.155857,0.300762,51.39,48.15,133.15,153.97,0.885,163,5.4388,92.0,48.0
True,95.46,99.86,0.161256,0.29719,52.54,46.55,138.38,153.16,0.8998,164,5.4721,95.0,46.0
True,94.98,99.46,0.160434,0.296024,51.8,45.82,138.15,153.11,0.9097,165,5.5055,94.0,45.0
True,95.06,99.49,0.160581,0.296113,51.92,46.01,138.21,152.98,0.9035,166,5.5389,95.0,46.0
True,95.04,99.5,0.160539,0.296125,51.88,46.0,138.2,152.99,0.9051,167,5.5722,95.0,46.0
True,94.97,99.49,0.160427,0.296111,51.82,46.01,138.12,152.98,0.905,168,5.6056,94.0,46.0
True,94.97,99.49,0.160429,0.296105,51.82,46.0,138.13,152.98,0.905,169,5.639,94.0,46.0
True,90.11,99.89,0.152208,0.297279,47.48,45.83,132.73,153.94,0.918,170,5.6723,90.0,45.0
True,83.3,101.35,0.140709,0.301636,47.73,49.28,118.87,153.42,0.8399,171,5.7057,83.0,49.0
True,83.16,102.49,0.140472,0.305022,46.88,49.47,119.44,155.5,0.7896,172,5.7391,83.0,49.0
True,84.43,102.56,0.142613,0.305234,47.02,49.7,121.84,155.42,0.8536,173,5.7724,84.0,49.0
True,85.44,101.29,0.14432,0.301444,47.35,48.44,123.52,154.13,0.8617,174,5.8058,85.0,48.0
True,87.12,101.31,0.147164,0.301514,48.92,48.61,125.32,154.0,0.8467,175,5.8392,87.0,48.0
True,89.17,101.07,0.150632,0.300792,51.13,48.55,127.22,153.58,0.8612,176,5.8725,89.0,48.0
True,91.18,100.52,0.154013,0.299165,51.08,47.06,131.28,153.98,0.8824,177,5.9059,91.0,47.0
True,92.15,99.88,0.155666,0.29727,50.63,45.65,133.68,154.11,0.9076,178,5.9393,92.0,45.0
True,92.06,101.4,0.155505,0.301792,51.25,47.89,132.86,154.92,0.8551,179,5.9726,92.0,47.0
True,98.64,102.91,0.166625,0.306271,49.86,48.73,147.43,157.08,0.8519,180,6.006,98.0,48.0
True,106.54,101.7,0.179972,0.302685,51.61,46.31,161.47,157.1,0.8899,181,6.0394,106.0,46.0
True,128.22,102.85,0.216594,0.306116,80.23,50.86,176.22,154.85,0.8492,182,6.0727,128.0,50.0
True,138.08,102.35,0.233236,0.304626,85.64,47.35,190.51,157.36,0.8755,183,6.1061,138.0,47.0
True,144.31,101.5,0.243774,0.302097,87.98,48.97,200.65,154.04,0.8025,184,6.1395,144.0,48.0
True,147.86,101.05,0.24977,0.300746,91.08,49.71,204.65,152.39,0.8075,185,6.1728,147.0,49.0
True,146.59,101.39,0.247613,0.30175,88.65,50.4,204.52,152.37,0.83,186,6.2062,146.0,50.0
True,146.07,100.62,0.246737,0.299472,91.19,50.21,200.95,151.03,0.8178,187,6.2396,146.0,50.0
True,145.49,99.07,0.245758,0.294843,92.52,46.99,198.46,151.14,0.7969,188,6.2729,145.0,46.0
True,146.32,96.16,0.247169,0.28619,98.63,46.96,194.02,145.36,0.7954,189,6.3063,146.0,46.0
True,145.47,94.46,0.245731,0.28112,97.05,44.97,193.89,143.94,0.8455,190,6.3397,145.0,44.0
True,143.63,94.5,0.242611,0.28126,94.76,44.44,192.49,144.57,0.8224,191,6.373,143.0,44.0
True,140.6,93.6,0.237499,0.278585,92.11,43.83,189.09,143.38,0.8494,192,6.4064,140.0,43.0
True,133.35,97.87,0.225261,0.291282,77.49,41.73,189.22,154.02,0.8886,193,6.4398,133.0,41.0
True,128.69,97.73,0.217378,0.290868,75.17,41.89,182.2,153.58,0.8809,194,6.4731,128.0,41.0
True,124.85,96.23,0.210896,0.286408,79.86,44.99,169.84,147.48,0.7315,195,6.5065,124.0,44.0
True,113.15,98.25,0.191134,0.292405,60.52,41.81,165.78,154.68,0.8493,196,6.5399,113.0,41.0
True,109.66,98.16,0.185231,0.292154,55.6,41.61,163.72,154.72,0.863,197,6.5732,109.0,41.0
True,104.6,98.02,0.176684,0.291724,49.86,42.02,159.33,154.01,0.8484,198,6.6066,104.0,42.0
True,100.65,97.17,0.170012,0.289195,48.42,41.57,152.88,152.77,0.8105,199,6.64,100.0,41.0
True,95.83,98.0,0.161874,0.291674,52.37,46.27,139.29,149.74,0.8363,200,6.6733,95.0,46.0
True,95.07,95.8,0.160596,0.285133,51.87,43.67,138.27,147.94,0.8688,201,6.7067,95.0,43.0
True,93.56,95.49,0.158047,0.284208,51.74,43.37,135.39,147.61,0.8783,202,6.7401,93.0,43.0
True,93.15,95.35,0.157355,0.283788,51.93,43.2,134.37,147.51,0.8757,203,6.7734,93.0,43.0
True,92.7,95.04,0.156595,0.282872,52.14,42.79,133.27,147.3,0.8864,204,6.8068,92.0,42.0
True,92.79,97.6,0.156735,0.290483,52.01,46.92,133.57,148.28,0.877,205,6.8402,92.0,46.0
True,89.92,99.03,0.151892,0.294734,54.61,48.75,125.23,149.31,0.8488,206,6.8735,89.0,48.0
True,89.62,104.53,0.151387,0.311092,53.34,56.36,125.9,152.7,0.7941,207,6.9069,89.0,56.0
True,129.87,141.19,0.219378,0.420204,105.06,104.52,154.69,177.85,0.4976,209,6.9736,129.0,104.0
True,90.39,100.0,0.152681,0.29762,64.9,57.47,115.87,142.53,0.3202,211,7.0404,90.0,57.0
True,160.41,230.56,0.270962,0.686177,103.22,188.09,217.6,273.02,0.5448,213,7.1071,160.0,188.0
True,83.12,101.46,0.140407,0.301959,62.95,64.53,103.29,138.39,0.3467,214,7.1405,83.0,64.0
True,85.22,105.12,0.143955,0.31285,62.02,61.81,108.43,148.42,0.5148,215,7.1738,85.0,61.0
True,86.07,103.38,0.145389,0.307686,56.51,55.98,115.63,150.78,0.4826,216,7.2072,86.0,55.0
True,191.39,213.53,0.323292,0.635493,105.83,171.08,276.94,255.97,0.2668,217,7.2406,191.0,171.0
True,61.19,105.23,0.103362,0.313198,1.47,51.91,120.91,158.56,0.582,218,7.2739,61.0,51.0
True,61.69,107.4,0.104208,0.31964,3.8,55.09,119.58,159.71,0.4557,219,7.3073,61.0,55.0
True,188.0,220.59,0.317565,0.656529,101.92,176.55,274.08,264.64,0.302,220,7.3407,188.0,176.0
True,199.82,238.38,0.337532,0.709474,133.96,197.09,265.68,279.67,0.3147,222,7.4074,199.0,197.0
True,146.32,217.38,0.247158,0.646968,97.75,174.11,194.89,260.65,0.6142,223,7.4408,146.0,174.0
True,144.6,217.68,0.244259,0.647846,99.36,176.29,189.84,259.07,0.7284,224,7.4741,144.0,176.0
True,146.59,218.01,0.247613,0.648826,100.91,176.5,192.27,259.51,0.6636,225,7.5075,146.0,176.0
True,145.35,216.77,0.245518,0.645135,100.16,175.38,190.53,258.15,0.6316,226,7.5409,145.0,175.0
True,145.38,217.07,0.245569,0.64605,100.12,175.22,190.63,258.92,0.6229,227,7.5742,145.0,175.0
True,145.52,216.72,0.245804,0.64499,100.69,175.29,190.34,258.14,0.6298,228,7.6076,145.0,175.0
True,146.18,217.21,0.246923,0.646449,99.81,175.08,192.55,259.33,0.6339,229,7.641,146.0,175.0
True,146.97,216.26,0.248253,0.643633,95.99,174.61,197.94,257.91,0.6225,230,7.6743,146.0,174.0
True,145.26,216.32,0.245368,0.643817,97.73,174.84,192.79,257.81,0.652,231,7.7077,145.0,174.0
True,145.49,216.36,0.245756,0.643936,99.63,175.55,191.35,257.18,0.6044,232,7.7411,145.0,175.0
True,145.73,216.36,0.246172,0.643916,100.07,175.64,191.4,257.07,0.593,233,7.7744,145.0,175.0
True,144.38,215.62,0.243889,0.641718,99.2,175.28,189.57,255.95,0.6107,234,7.8078,144.0,175.0
True,145.88,213.94,0.246414,0.63672,98.49,174.45,193.27,253.43,0.4273,235,7.8412,145.0,174.0
True,150.85,214.41,0.254816,0.638138,99.7,174.2,202.0,254.63,0.5623,236,7.8745,150.0,174.0
True,150.66,214.02,0.254496,0.636973,99.62,173.73,201.7,254.32,0.6388,237,7.9079,150.0,173.0
True,151.13,211.7,0.255289,0.630055,100.07,171.9,202.19,251.5,0.5874,238,7.9413,151.0,171.0
True,115.44,131.26,0.194993,0.390657,100.76,111.96,130.12,150.57,0.4139,239,7.9746,115.0,111.0
True,115.66,131.04,0.19538,0.390005,99.76,110.6,131.57,151.49,0.399,240,8.008,115.0,110.0
True,115.2,130.74,0.194603,0.389094,100.11,111.33,130.3,150.14,0.332,241,8.0414,115.0,111.0
True,569.55,8.1,0.962076,0.024118,559.41,0.0,579.68,16.21,0.3172,242,8.0747,569.0,0.0
True,199.78,210.48,0.33746,0.626433,111.06,171.1,288.49,249.86,0.4525,243,8.1081,199.0,171.0
True,202.85,207.55,0.34266,0.617702,117.71,166.62,288.0,248.47,0.3742,244,8.1415,202.0,166.0
True,68.9,176.07,0.11638,0.524018,0.0,100.07,137.79,252.07,0.3595,245,8.1748,68.0,100.0
True,96.26,109.7,0.162606,0.326491,57.25,57.46,135.28,161.94,0.5279,246,8.2082,96.0,57.0
True,98.4,105.49,0.166211,0.313958,64.76,59.07,132.04,151.91,0.4808,247,8.2416,98.0,59.0
True,165.57,164.33,0.279684,0.489081,91.35,112.95,239.8,215.71,0.3029,248,8.2749,165.0,112.0
True,162.68,148.95,0.274802,0.4433,90.92,104.35,234.45,193.55,0.3808,249,8.3083,162.0,104.0
