detected,cx_px,cy_px,cx_norm,cy_norm,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,frame,timestamp,tip_x,tip_y
True,429.01,204.94,0.719817,0.609944,382.9,155.67,475.12,254.21,0.3457,78,3.12,429.0,155.0
True,427.29,204.56,0.716936,0.608805,381.76,154.94,472.83,254.17,0.3514,79,3.16,427.0,154.0
True,429.15,204.24,0.720052,0.607862,382.79,153.93,475.51,254.56,0.2503,80,3.2,429.0,153.0
True,430.57,204.43,0.722434,0.608436,384.39,153.94,476.75,254.93,0.2509,83,3.32,430.0,153.0
True,430.88,203.78,0.722946,0.606491,384.99,153.33,476.77,254.23,0.3085,84,3.36,430.0,153.0
True,429.58,203.66,0.720779,0.606123,384.16,153.53,475.01,253.78,0.4768,85,3.4,429.0,153.0
True,427.72,203.07,0.717657,0.604369,381.7,153.61,473.75,252.53,0.5157,86,3.44,427.0,153.0
True,427.65,202.36,0.717539,0.602272,382.16,153.19,473.15,251.54,0.5831,87,3.48,427.0,153.0
True,427.07,203.29,0.716557,0.605021,381.67,154.37,472.47,252.2,0.5746,88,3.52,427.0,154.0
True,427.41,201.7,0.717131,0.6003,382.94,151.93,471.88,251.48,0.5116,89,3.56,427.0,151.0
True,427.63,201.27,0.717498,0.599021,383.59,151.06,471.67,251.48,0.4634,90,3.6,427.0,151.0
True,427.55,200.56,0.71737,0.596891,382.77,149.34,472.34,251.77,0.5529,91,3.64,427.0,149.0
True,427.35,200.45,0.717031,0.596589,382.52,149.06,472.18,251.85,0.5289,92,3.68,427.0,149.0
True,427.77,199.11,0.71773,0.592602,384.07,146.6,471.46,251.63,0.5616,93,3.72,427.0,146.0
True,429.51,199.13,0.720653,0.592656,386.94,146.16,472.08,252.11,0.5066,94,3.76,429.0,146.0
True,429.66,199.92,0.720899,0.594987,387.91,146.84,471.41,252.99,0.5161,95,3.8,429.0,146.0
True,429.58,200.13,0.720775,0.595627,387.7,148.08,471.47,252.18,0.5437,96,3.84,429.0,148.0
True,430.65,200.51,0.722562,0.596764,389.0,148.29,472.3,252.74,0.5383,97,3.88,430.0,148.0
True,432.25,199.72,0.72525,0.594399,391.53,146.87,472.97,252.57,0.4311,98,3.92,432.0,146.0
True,433.75,198.77,0.727772,0.591584,395.05,145.57,472.46,251.97,0.4026,99,3.96,433.0,145.0
True,432.67,198.29,0.725953,0.59016,392.9,145.74,472.43,250.84,0.4021,100,4.0,432.0,145.0
True,434.24,197.41,0.728596,0.587516,393.96,144.97,474.52,249.84,0.3692,101,4.04,434.0,144.0
True,436.68,197.6,0.732679,0.588107,397.96,145.26,475.39,249.95,0.4713,102,4.08,436.0,145.0
True,438.11,196.48,0.735086,0.584771,398.41,144.23,477.81,248.74,0.5312,103,4.12,438.0,144.0
True,438.53,196.28,0.735788,0.584179,399.46,143.95,477.59,248.62,0.4972,104,4.16,438.0,143.0
True,434.96,196.42,0.729805,0.584591,394.49,143.89,475.44,248.95,0.4312,105,4.2,434.0,143.0
True,434.57,193.72,0.729142,0.57656,393.29,142.38,475.85,245.07,0.3739,106,4.24,434.0,142.0
True,431.46,196.46,0.723928,0.584717,387.31,144.14,475.62,248.79,0.3874,107,4.28,431.0,144.0
True,429.83,219.85,0.721193,0.654307,380.89,135.73,478.78,303.97,0.5217,108,4.32,429.0,135.0
True,430.37,219.46,0.722101,0.653158,381.69,135.21,479.05,303.71,0.559,109,4.36,430.0,135.0
True,431.37,219.34,0.723767,0.652809,383.52,135.1,479.21,303.59,0.5661,110,4.4,431.0,135.0
True,433.27,221.33,0.726968,0.65873,386.38,134.37,480.16,308.3,0.5863,111,4.44,433.0,134.0
True,434.17,220.85,0.728469,0.657282,387.34,133.62,481.0,308.07,0.3683,112,4.48,434.0,133.0
True,432.85,216.89,0.726253,0.645491,384.15,129.56,481.54,304.21,0.3501,113,4.52,432.0,129.0
True,433.06,217.48,0.726616,0.647249,384.12,130.56,482.0,304.39,0.3586,114,4.56,433.0,130.0
True,433.04,216.5,0.726576,0.644333,384.27,128.64,481.81,304.35,0.2797,115,4.6,433.0,128.0
True,433.7,221.25,0.727684,0.658473,386.12,132.76,481.28,309.74,0.2966,116,4.64,433.0,132.0
True,433.79,221.51,0.727829,0.659265,386.35,133.63,481.23,309.4,0.4507,117,4.68,433.0,133.0
True,434.45,220.67,0.728942,0.656742,386.68,132.2,482.22,309.13,0.4913,118,4.72,434.0,132.0
True,434.36,220.23,0.728784,0.65546,385.8,130.66,482.91,309.81,0.4962,119,4.76,434.0,130.0
True,434.09,219.41,0.728345,0.653014,385.18,130.12,483.01,308.71,0.5335,120,4.8,434.0,130.0
True,432.95,217.33,0.726428,0.64681,383.74,129.67,482.16,304.99,0.616,121,4.84,432.0,129.0
True,432.15,217.35,0.725087,0.646864,383.48,129.31,480.82,305.39,0.5942,122,4.88,432.0,129.0
True,429.92,217.17,0.72134,0.646326,379.6,127.94,480.24,306.39,0.6042,123,4.92,429.0,127.0
True,432.2,216.34,0.725169,0.643883,383.17,128.34,481.23,304.35,0.5681,124,4.96,432.0,128.0
True,432.25,216.76,0.725249,0.645104,383.69,128.88,480.81,304.63,0.5628,125,5.0,432.0,128.0
True,432.51,217.1,0.72569,0.646132,384.71,128.94,480.31,305.26,0.5971,126,5.04,432.0,128.0
True,432.67,219.81,0.725962,0.654209,384.74,128.74,480.6,310.89,0.4595,127,5.08,432.0,128.0
True,434.71,194.33,0.729384,0.578367,393.12,136.78,476.31,251.88,0.4309,128,5.12,434.0,136.0
True,435.64,191.39,0.730935,0.569612,395.89,136.77,475.38,246.01,0.439,129,5.16,435.0,136.0
True,433.21,219.57,0.726856,0.653486,386.48,128.57,479.93,310.57,0.5143,130,5.2,433.0,128.0
True,432.76,221.57,0.726105,0.65942,385.35,128.47,480.17,314.66,0.4336,131,5.24,432.0,128.0
True,434.92,192.09,0.729739,0.571698,394.2,137.02,475.65,247.16,0.5095,132,5.28,434.0,137.0
True,434.85,192.3,0.729616,0.572308,395.0,136.75,474.7,247.84,0.5578,133,5.32,434.0,136.0
True,433.59,192.59,0.727497,0.573198,392.48,137.53,474.7,247.66,0.4851,134,5.36,433.0,137.0
True,432.63,193.59,0.725887,0.576158,390.94,136.87,474.32,250.31,0.4586,135,5.4,432.0,136.0
True,432.84,194.07,0.726243,0.577588,390.53,136.63,475.15,251.51,0.4354,136,5.44,432.0,136.0
True,432.52,195.28,0.72571,0.581179,390.03,138.07,475.02,252.48,0.4985,137,5.48,432.0,138.0
True,434.03,194.73,0.728242,0.579559,393.08,137.56,474.98,251.9,0.5753,138,5.52,434.0,137.0
True,432.38,195.92,0.725469,0.583104,388.88,138.47,475.88,253.37,0.5587,139,5.56,432.0,138.0
