detected,cx_px,cy_px,cx_norm,cy_norm,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,frame,timestamp,tip_x,tip_y
True,287.8,591.42,0.57103,0.657136,248.13,553.77,327.46,629.08,0.7341,78,3.12,287.0,553.0
True,287.15,592.02,0.569748,0.657798,247.87,554.22,326.44,629.82,0.7376,79,3.16,287.0,554.0
True,285.51,591.63,0.566488,0.657372,246.11,554.17,324.91,629.1,0.7369,80,3.2,285.0,554.0
True,284.35,591.7,0.564178,0.657446,245.15,554.03,323.54,629.37,0.7225,81,3.24,284.0,554.0
True,283.11,591.45,0.561725,0.65717,245.08,554.69,321.14,628.21,0.7396,82,3.28,283.0,554.0
True,283.65,591.73,0.562792,0.65748,244.4,554.39,322.9,629.08,0.733,83,3.32,283.0,554.0
True,282.83,592.08,0.561166,0.657863,243.66,554.39,321.99,629.76,0.7309,84,3.36,282.0,554.0
True,281.65,592.84,0.558837,0.658711,241.83,554.35,321.48,631.33,0.7336,85,3.4,281.0,554.0
True,282.26,593.55,0.560046,0.659498,242.52,555.8,322.0,631.29,0.7295,86,3.44,282.0,555.0
True,280.33,593.58,0.556217,0.659534,240.68,554.9,319.98,632.26,0.7588,87,3.48,280.0,554.0
True,280.38,594.38,0.556301,0.660417,240.8,556.11,319.95,632.64,0.7676,88,3.52,280.0,556.0
True,280.64,594.6,0.556825,0.660672,240.96,556.53,320.32,632.68,0.7867,89,3.56,280.0,556.0
True,280.88,595.98,0.557301,0.662195,240.84,557.47,320.92,634.48,0.7906,90,3.6,280.0,557.0
True,280.06,596.7,0.555665,0.662998,239.45,557.99,320.66,635.4,0.7809,91,3.64,280.0,557.0
True,280.32,596.2,0.556184,0.662441,241.07,558.4,319.56,633.99,0.7858,92,3.68,280.0,558.0
True,280.38,597.66,0.556306,0.664069,240.05,558.62,320.7,636.71,0.7759,93,3.72,280.0,558.0
True,280.48,598.46,0.556516,0.664957,239.91,558.76,321.06,638.16,0.7611,94,3.76,280.0,558.0
True,280.6,600.0,0.556748,0.666664,239.15,558.6,322.05,641.39,0.7565,95,3.8,280.0,558.0
True,279.75,600.44,0.555069,0.667154,238.64,559.37,320.87,641.51,0.746,96,3.84,279.0,559.0
True,279.81,601.27,0.555187,0.668079,238.89,559.91,320.74,642.63,0.7392,97,3.88,279.0,559.0
True,279.63,601.35,0.554824,0.668172,238.86,560.22,320.4,642.49,0.7371,98,3.92,279.0,560.0
True,278.95,601.52,0.553482,0.668357,237.8,560.53,320.11,642.51,0.7221,99,3.96,278.0,560.0
True,279.14,601.61,0.553845,0.668459,238.02,560.87,320.25,642.36,0.7279,100,4.0,279.0,560.0
True,278.79,603.02,0.553157,0.670027,237.73,562.21,319.86,643.84,0.7161,101,4.04,278.0,562.0
True,278.61,602.74,0.552793,0.669716,238.07,562.7,319.15,642.79,0.7248,102,4.08,278.0,562.0
True,277.15,603.36,0.549904,0.670402,236.9,562.9,317.4,643.82,0.7451,103,4.12,277.0,562.0
True,276.17,604.16,0.547962,0.671293,235.31,563.69,317.04,644.63,0.748,104,4.16,276.0,563.0
True,276.33,605.24,0.548269,0.672487,235.0,563.23,317.66,647.24,0.7497,105,4.2,276.0,563.0
True,275.49,605.13,0.546615,0.672363,234.15,563.83,316.84,646.43,0.7291,106,4.24,275.0,563.0
True,274.97,604.95,0.545574,0.672171,233.5,563.23,316.44,646.68,0.7317,107,4.28,274.0,563.0
True,274.16,605.59,0.543968,0.672873,232.92,563.56,315.4,647.61,0.7195,108,4.32,274.0,563.0
True,274.12,605.26,0.543881,0.672511,232.61,563.43,315.62,647.09,0.7197,109,4.36,274.0,563.0
True,273.58,605.57,0.542814,0.672861,232.43,563.73,314.72,647.42,0.7101,110,4.4,273.0,563.0
True,274.05,605.79,0.54374,0.673101,233.03,563.64,315.06,647.94,0.7145,111,4.44,274.0,563.0
True,272.82,602.28,0.541317,0.669201,231.55,559.13,314.1,645.43,0.7153,112,4.48,272.0,559.0
True,273.08,602.96,0.541821,0.669958,232.36,559.42,313.79,646.5,0.7291,113,4.52,273.0,559.0
True,273.19,603.02,0.542036,0.670021,232.31,559.54,314.06,646.5,0.7236,114,4.56,273.0,559.0
True,274.08,606.78,0.543818,0.674201,232.89,564.41,315.28,649.15,0.7188,115,4.6,274.0,564.0
True,274.2,606.73,0.54404,0.674147,233.19,564.83,315.2,648.64,0.725,116,4.64,274.0,564.0
True,274.27,607.17,0.544186,0.674633,233.2,564.77,315.34,649.57,0.7184,117,4.68,274.0,564.0
True,274.86,607.18,0.54535,0.674639,233.6,565.01,316.11,649.34,0.7275,118,4.72,274.0,565.0
True,275.48,606.92,0.546596,0.674353,234.3,565.14,316.67,648.7,0.7357,119,4.76,275.0,565.0
True,275.32,606.69,0.546268,0.674105,234.39,565.07,316.25,648.32,0.718,120,4.8,275.0,565.0
True,276.04,607.35,0.54769,0.674833,234.82,565.08,317.25,649.62,0.7029,121,4.84,276.0,565.0
True,276.26,607.26,0.548135,0.674736,234.72,564.83,317.8,649.7,0.6939,122,4.88,276.0,564.0
True,276.28,607.43,0.548184,0.674928,234.36,564.25,318.21,650.62,0.6902,123,4.92,276.0,564.0
True,275.86,607.45,0.547338,0.67494,234.27,564.27,317.45,650.62,0.6862,124,4.96,275.0,564.0
True,276.23,607.26,0.548066,0.674729,234.61,563.73,317.84,650.78,0.6891,125,5.0,276.0,563.0
True,276.16,607.01,0.547928,0.674453,234.17,562.79,318.14,651.22,0.6866,126,5.04,276.0,562.0
True,276.28,606.72,0.548181,0.674129,233.95,561.86,318.61,651.58,0.6929,127,5.08,276.0,561.0
True,274.32,606.41,0.544277,0.673791,231.66,562.22,316.97,650.61,0.6663,128,5.12,274.0,562.0
True,273.6,606.13,0.54285,0.673483,230.96,562.1,316.23,650.17,0.6954,129,5.16,273.0,562.0
True,271.94,604.17,0.539565,0.671304,229.71,558.76,314.17,649.58,0.6969,130,5.2,271.0,558.0
True,271.46,604.33,0.538619,0.671475,229.28,558.43,313.64,650.22,0.6928,131,5.24,271.0,558.0
True,270.43,604.81,0.536576,0.672009,228.22,559.1,312.64,650.52,0.7119,132,5.28,270.0,559.0
True,269.14,606.73,0.534016,0.674144,226.82,562.01,311.47,651.45,0.7153,133,5.32,269.0,562.0
True,267.46,606.81,0.530675,0.674233,226.03,561.58,308.89,652.04,0.7168,134,5.36,267.0,561.0
True,265.34,608.32,0.526474,0.675906,225.51,565.67,305.18,650.96,0.7211,135,5.4,265.0,565.0
True,264.18,608.07,0.524171,0.675639,223.71,564.77,304.65,651.38,0.7063,136,5.44,264.0,564.0
True,264.62,607.06,0.525034,0.674515,223.52,561.25,305.72,652.87,0.698,137,5.48,264.0,561.0
True,263.27,607.02,0.522366,0.674467,221.31,560.34,305.23,653.7,0.6835,138,5.52,263.0,560.0
True,261.17,606.21,0.5182,0.673563,219.38,561.15,302.96,651.26,0.6915,139,5.56,261.0,561.0
True,260.07,605.63,0.516017,0.672925,218.59,563.15,301.56,648.12,0.748,140,5.6,260.0,563.0
True,259.1,605.94,0.514081,0.673262,217.89,562.87,300.3,649.0,0.745,141,5.64,259.0,562.0
True,257.57,605.63,0.511047,0.672923,217.14,563.17,298.0,648.09,0.7512,142,5.68,257.0,563.0
True,255.53,606.29,0.507013,0.67366,216.09,563.33,294.97,649.25,0.7453,143,5.72,255.0,563.0
True,254.53,605.57,0.505018,0.672851,215.05,563.77,294.01,647.36,0.754,144,5.76,254.0,563.0
True,253.61,606.05,0.503192,0.673391,213.85,562.55,293.37,649.55,0.7583,145,5.8,253.0,562.0
True,253.36,607.09,0.502707,0.674544,212.64,563.13,294.09,651.05,0.71,146,5.84,253.0,563.0
True,252.3,607.58,0.500591,0.675087,210.58,563.66,294.01,651.49,0.7162,147,5.88,252.0,563.0
True,250.09,609.24,0.496208,0.676929,208.72,567.12,291.46,651.35,0.7515,148,5.92,250.0,567.0
True,247.17,611.17,0.490423,0.67908,205.29,567.09,289.06,655.25,0.7423,149,5.96,247.0,567.0
True,243.3,610.03,0.482732,0.677809,203.49,568.8,283.11,651.26,0.7336,150,6.0,243.0,568.0
True,242.01,610.42,0.48017,0.678248,201.1,568.3,282.91,652.55,0.7158,151,6.04,242.0,568.0
True,240.38,608.91,0.476948,0.676562,198.57,566.35,282.19,651.46,0.7206,152,6.08,240.0,566.0
True,238.41,610.4,0.473037,0.678221,195.95,564.71,280.87,656.09,0.6959,153,6.12,238.0,564.0
True,237.59,610.64,0.471418,0.678487,195.63,566.97,279.56,654.3,0.7034,154,6.16,237.0,566.0
True,235.97,611.12,0.468202,0.679028,193.96,567.42,277.99,654.83,0.7064,155,6.2,235.0,567.0
True,235.14,610.98,0.466549,0.678867,192.93,567.78,277.35,654.18,0.7282,156,6.24,235.0,567.0
True,233.48,608.26,0.463263,0.675843,191.67,564.97,275.3,651.55,0.7068,157,6.28,233.0,564.0
True,233.2,608.88,0.462707,0.67653,191.17,564.12,275.24,653.63,0.6869,158,6.32,233.0,564.0
True,232.39,612.4,0.461088,0.680443,190.74,568.41,274.03,656.39,0.7066,159,6.36,232.0,568.0
True,230.32,612.9,0.456978,0.680999,188.4,568.42,272.23,657.38,0.7119,160,6.4,230.0,568.0
True,229.06,612.83,0.454479,0.680917,186.21,568.33,271.9,657.32,0.7133,161,6.44,229.0,568.0
True,227.13,614.89,0.450648,0.683213,183.95,569.66,270.3,660.13,0.7277,162,6.48,227.0,569.0
True,225.99,614.45,0.448383,0.68272,182.99,569.65,268.98,659.25,0.7197,163,6.52,225.0,569.0
