detected,cx_px,cy_px,cx_norm,cy_norm,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,frame,timestamp
False,,,,,,,,,0.0,157,5.2386
False,,,,,,,,,0.0,158,5.2719
False,,,,,,,,,0.0,159,5.3053
True,206.0,444.3,0.160936,0.617089,181.28,424.04,230.72,464.56,0.3213,160,5.3387
True,206.87,443.14,0.16162,0.615468,180.82,422.29,232.93,463.98,0.5028,161,5.372
True,206.88,443.14,0.161621,0.615466,180.81,422.26,232.94,464.01,0.5023,162,5.4054
True,206.2,443.83,0.161091,0.616431,179.69,418.9,232.7,468.76,0.4816,163,5.4388
True,204.14,452.78,0.159485,0.628855,177.51,430.44,230.77,475.11,0.3417,164,5.4721
False,,,,,,,,,0.0,165,5.5055
False,,,,,,,,,0.0,166,5.5389
True,257.5,306.77,0.201171,0.426074,175.94,191.47,339.06,422.08,0.2693,167,5.5722
