detected,cx_px,cy_px,cx_norm,cy_norm,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,frame,timestamp
True,593.38,304.33,0.660782,0.601446,543.11,255.79,643.66,352.87,0.5115,206,8.24
True,591.27,308.25,0.658426,0.609199,540.4,257.47,642.14,359.04,0.4812,207,8.28
True,591.0,313.62,0.658128,0.619794,541.24,264.2,640.76,363.03,0.5855,208,8.32
True,588.58,315.35,0.655429,0.623214,539.16,265.39,637.99,365.3,0.6394,209,8.36
True,586.29,318.27,0.652879,0.628998,536.76,269.9,635.81,366.65,0.6681,210,8.4
True,586.83,318.92,0.653486,0.630268,539.42,272.15,634.24,365.68,0.6997,211,8.44
True,584.47,320.1,0.650862,0.632605,538.7,274.56,630.24,365.63,0.6551,212,8.48
True,583.03,321.59,0.649256,0.635556,536.09,276.11,629.98,367.07,0.5834,213,8.52
True,581.17,322.25,0.647187,0.636865,532.45,276.6,629.9,367.91,0.579,214,8.56
True,581.81,323.95,0.647893,0.640212,534.34,279.39,629.28,368.51,0.623,215,8.6
True,585.09,324.76,0.651544,0.64181,537.91,277.83,632.26,371.68,0.5719,216,8.64
True,581.31,320.77,0.647338,0.633941,533.68,272.72,628.94,368.83,0.5237,217,8.68
True,579.64,319.96,0.645476,0.632333,526.53,270.48,632.75,369.44,0.5495,218,8.72
True,579.83,317.62,0.645686,0.627716,527.74,270.45,631.91,364.8,0.5865,219,8.76
True,576.22,314.79,0.641671,0.622106,519.6,267.28,632.85,362.29,0.6643,220,8.8
True,574.64,313.19,0.639908,0.618943,515.62,265.09,633.65,361.28,0.7049,221,8.84
True,572.36,312.47,0.637371,0.617521,510.84,264.04,633.88,360.89,0.7343,222,8.88
True,573.58,314.42,0.638731,0.621374,512.62,267.31,634.54,361.52,0.7207,223,8.92
True,572.18,314.83,0.637168,0.622189,511.25,268.31,633.1,361.35,0.7371,224,8.96
True,572.05,314.93,0.637023,0.622388,511.03,268.53,633.07,361.33,0.7392,225,9.0
True,572.42,312.13,0.637436,0.616852,510.99,262.81,633.84,361.45,0.719,226,9.04
True,567.66,310.04,0.632133,0.612733,504.24,257.18,631.07,362.91,0.7553,227,9.08
True,569.6,316.11,0.634296,0.624732,509.3,266.72,629.9,365.51,0.7399,228,9.12
False,,,,,,,,,0.0,229,9.16
False,,,,,,,,,0.0,230,9.2
False,,,,,,,,,0.0,231,9.24
False,,,,,,,,,0.0,232,9.28
False,,,,,,,,,0.0,233,9.32
False,,,,,,,,,0.0,234,9.36
False,,,,,,,,,0.0,235,9.4
False,,,,,,,,,0.0,236,9.44
False,,,,,,,,,0.0,237,9.48
True,698.7,174.01,0.77806,0.343891,649.14,101.88,748.26,246.14,0.3181,238,9.52
False,,,,,,,,,0.0,239,9.56
False,,,,,,,,,0.0,240,9.6
False,,,,,,,,,0.0,241,9.64
False,,,,,,,,,0.0,242,9.68
False,,,,,,,,,0.0,243,9.72
False,,,,,,,,,0.0,244,9.76
False,,,,,,,,,0.0,245,9.8
False,,,,,,,,,0.0,246,9.84
False,,,,,,,,,0.0,247,9.88
False,,,,,,,,,0.0,248,9.92
False,,,,,,,,,0.0,249,9.96
False,,,,,,,,,0.0,250,10.0
False,,,,,,,,,0.0,251,10.04
False,,,,,,,,,0.0,252,10.08
False,,,,,,,,,0.0,253,10.12
False,,,,,,,,,0.0,254,10.16
False,,,,,,,,,0.0,255,10.2
False,,,,,,,,,0.0,256,10.24
False,,,,,,,,,0.0,257,10.28
False,,,,,,,,,0.0,258,10.32
